The Deposition,Luigi Capuana,Other,,bookshelf/processed/the-deposition-by-luigi-capuana-0006-0004.txt
The Invisible Eye,Erckmann-Chatrian,Other,,bookshelf/processed/the-invisible-eye-by-erckmann-chatrian-0006-0005.txt
The Owl's Ear,Erckmann-Chatrian,Other,,bookshelf/processed/the-owl-s-ear-by-erckmann-chatrian-0006-0006.txt
The Waters of Death,Erckmann-Chatrian,Other,,bookshelf/processed/the-waters-of-death-by-erckmann-chatrian-0006-0007.txt
An Uncomfortable Bed,Guy de Maupassant,Other,,bookshelf/processed/an-uncomfortable-bed-by-guy-de-maupassant-0006-0008.txt
Fear,Guy de Maupassant,Other,,bookshelf/processed/fear-by-guy-de-maupassant-0006-0009.txt
Ghosts,Guy de Maupassant,Other,,bookshelf/processed/ghosts-by-guy-de-maupassant-0006-0010.txt
The Confession,Guy de Maupassant,Other,,bookshelf/processed/the-confession-by-guy-de-maupassant-0006-0011.txt
The Horla,Guy de Maupassant,Other,,bookshelf/processed/the-horla-by-guy-de-maupassant-0006-0012.txt
The Man with the Pale Eyes,Guy de Maupassant,Other,,bookshelf/processed/the-man-with-the-pale-eyes-by-guy-de-maupassant-0006-0013.txt
The Necklace,Guy de Maupassant,Other,,bookshelf/processed/the-necklace-by-guy-de-maupassant-0006-0014.txt
The Miracle of Zobéide,Pierre Mille,Other,,bookshelf/processed/the-miracle-of-zobeide-by-pierre-mille-0006-0015.txt
Letter to Sura,"Pliny, the Younger",Other,,bookshelf/processed/letter-to-sura-by-pliny-the-younger-0006-0016.txt
Zadig The Babylonian,Voltaire,Other,,bookshelf/processed/zadig-the-babylonian-by-voltaire-0006-0017.txt
The Nice People,H. C. (Henry Cuyler) Bunner,United States,,bookshelf/processed/the-nice-people-by-h-c-henry-cuyler-bunner-0007-0000.txt
Bargain Day At Tutt House,George Randolph Chester,United States,,bookshelf/processed/bargain-day-at-tutt-house-by-george-randolph-chester-0007-0001.txt
A Call,Grace MacGowan Cooke,United States,,bookshelf/processed/a-call-by-grace-macgowan-cooke-0007-0002.txt
Titbottom's Spectacles,George William Curtis,United States,,bookshelf/processed/titbottom-s-spectacles-by-george-william-curtis-0007-0003.txt
Elder Brown's Backslide,Harry Stillwell Edwards,United States,,bookshelf/processed/elder-brown-s-backslide-by-harry-stillwell-edwards-0007-0004.txt
My Double; And How He Undid Me,Edward Everett Hale,United States,,bookshelf/processed/my-double-and-how-he-undid-me-by-edward-everett-hale-0007-0005.txt
Colonel Starbottle For The Plaintiff,Bret Harte,United States,,bookshelf/processed/colonel-starbottle-for-the-plaintiff-by-bret-harte-0007-0006.txt
Gideon,Wells Hastings,United States,,bookshelf/processed/gideon-by-wells-hastings-0007-0007.txt
The Duplicity Of Hargraves,O. Henry,United States,,bookshelf/processed/the-duplicity-of-hargraves-by-o-henry-0007-0008.txt
The Hotel Experience Of Mr. Pink Fluker,Richard Malcolm Johnston,United States,,bookshelf/processed/the-hotel-experience-of-mr-pink-fluker-by-richard-malcolm-johnston-0007-0009.txt
The Schoolmaster's Progress,Caroline M. (Caroline Matilda) Kirkland,United States,,bookshelf/processed/the-schoolmaster-s-progress-by-caroline-m-caroline-matilda-kirkland-0007-0010.txt
How The Widow Won The Deacon,William James Lampton,United States,,bookshelf/processed/how-the-widow-won-the-deacon-by-william-james-lampton-0007-0011.txt
The Watkinson Evening,Eliza Leslie,United States,,bookshelf/processed/the-watkinson-evening-by-eliza-leslie-0007-0012.txt
The Little Frenchman And His Water Lots,George Pope Morris,United States,,bookshelf/processed/the-little-frenchman-and-his-water-lots-by-george-pope-morris-0007-0013.txt
The Angel Of The Odd,Edgar Allan Poe,United States,,bookshelf/processed/the-angel-of-the-odd-by-edgar-allan-poe-0007-0014.txt
The Buller-Podington Compact,Frank Richard Stockton,United States,,bookshelf/processed/the-buller-podington-compact-by-frank-richard-stockton-0007-0015.txt
The Celebrated Jumping Frog Of Calaveras County,Mark Twain,United States,,bookshelf/processed/the-celebrated-jumping-frog-of-calaveras-county-by-mark-twain-0007-0016.txt
The revenge of her race,Mary Beaumont,Asia,,bookshelf/processed/the-revenge-of-her-race-by-mary-beaumont-0008-0000.txt
A Chinese girl graduate,Robert K. (Robert Kennaway) Douglas,Asia,,bookshelf/processed/a-chinese-girl-graduate-by-robert-k-robert-kennaway-douglas-0008-0001.txt
The man who would be king,Rudyard Kipling,Asia,,bookshelf/processed/the-man-who-would-be-king-by-rudyard-kipling-0008-0002.txt
Tajima,Mary Russell Mitford,Asia,,bookshelf/processed/tajima-by-mary-russell-mitford-0008-0003.txt
King Billy of Ballarat,Morley Roberts,Asia,,bookshelf/processed/king-billy-of-ballarat-by-morley-roberts-0008-0004.txt
A Leaf in the Storm,Ouida,Europe,France,bookshelf/processed/a-leaf-in-the-storm-by-ouida-0009-0000.txt
A Lodging for the Night,Robert Louis Stevenson,Europe,France,bookshelf/processed/a-lodging-for-the-night-by-robert-louis-stevenson-0009-0001.txt
A Perilous Amour,Stanley John Weyman,Europe,France,bookshelf/processed/a-perilous-amour-by-stanley-john-weyman-0009-0002.txt
Lazarus,Leonid Nikolayevich Andreyev,Russia & Scandinavia,,bookshelf/processed/lazarus-by-leonid-nikolayevich-andreyev-0010-0000.txt
The Revolutionist,Mikhail Petrovich Artzybashev,Russia & Scandinavia,,bookshelf/processed/the-revolutionist-by-mikhail-petrovich-artzybashev-0010-0001.txt
The Bet,Anton Pavlovich Chekhov,Russia & Scandinavia,,bookshelf/processed/the-bet-by-anton-pavlovich-chekhov-0010-0002.txt
The Darling,Anton Pavlovich Chekhov,Russia & Scandinavia,,bookshelf/processed/the-darling-by-anton-pavlovich-chekhov-0010-0003.txt
Vanka,Anton Pavlovich Chekhov,Russia & Scandinavia,,bookshelf/processed/vanka-by-anton-pavlovich-chekhov-0010-0004.txt
The Christmas Tree and the Wedding,Fyodor Dostoyevsky,Russia & Scandinavia,,bookshelf/processed/the-christmas-tree-and-the-wedding-by-fyodor-dostoyevsky-0010-0005.txt
The Signal,Vsevolod Mikhailovich Garshin,Russia & Scandinavia,,bookshelf/processed/the-signal-by-vsevolod-mikhailovich-garshin-0010-0006.txt
The Cloak,Nikolai Vasilievich Gogol,Russia & Scandinavia,,bookshelf/processed/the-cloak-by-nikolai-vasilievich-gogol-0010-0007.txt
Her Lover,Maksim Gorky,Russia & Scandinavia,,bookshelf/processed/her-lover-by-maksim-gorky-0010-0008.txt
One Autumn Night,Maksim Gorky,Russia & Scandinavia,,bookshelf/processed/one-autumn-night-by-maksim-gorky-0010-0009.txt
"The Shades, a Phantasy",Vladimir Galaktionovich Korolenko,Russia & Scandinavia,,bookshelf/processed/the-shades-a-phantasy-by-vladimir-galaktionovich-korolenko-0010-0010.txt
The Outrage,A. I. (Aleksandr Ivanovich) Kuprin,Russia & Scandinavia,,bookshelf/processed/the-outrage-by-a-i-aleksandr-ivanovich-kuprin-0010-0011.txt
Dethroned,Ignatii Nicholaevich Potapenko,Russia & Scandinavia,,bookshelf/processed/dethroned-by-ignatii-nicholaevich-potapenko-0010-0012.txt
The Queen Of Spades,Aleksandr Sergeevich Pushkin,Russia & Scandinavia,,bookshelf/processed/the-queen-of-spades-by-aleksandr-sergeevich-pushkin-0010-0013.txt
How a Muzhik Fed Two Officials,Mikhail Evgrafovich Saltykov,Russia & Scandinavia,,bookshelf/processed/how-a-muzhik-fed-two-officials-by-mikhail-evgrafovich-saltykov-0010-0014.txt
The Servant,S. T. (Sergei Terentyevich) Semenov,Russia & Scandinavia,,bookshelf/processed/the-servant-by-s-t-sergei-terentyevich-semenov-0010-0015.txt
Hide And Seek,Fyodor Sologub,Russia & Scandinavia,,bookshelf/processed/hide-and-seek-by-fyodor-sologub-0010-0016.txt
"God Sees the Truth, but Waits",Leo Nikoleyevich Tolstoy,Russia & Scandinavia,,bookshelf/processed/god-sees-the-truth-but-waits-by-leo-nikoleyevich-tolstoy-0010-0017.txt
The District Doctor,Ivan Sergeevich Turgenev,Russia & Scandinavia,,bookshelf/processed/the-district-doctor-by-ivan-sergeevich-turgenev-0010-0018.txt
Melons,Bret Harte,United States,,bookshelf/processed/melons-by-bret-harte-0011-0000.txt
"Deacon's Masterpiece, The; or, The Wonderful ""One-Hoss Shay""",O.W. Holmes,United States,,bookshelf/processed/deacon-s-masterpiece-the-or-the-wonderful-one-hoss-shay-by-o-w-holmes-0011-0001.txt
"Purple Cow, The",Gelett Burgess,United States,,bookshelf/processed/purple-cow-the-by-gelett-burgess-0011-0002.txt
"Curse of the Competent, The",Henry J. Finn,United States,,bookshelf/processed/curse-of-the-competent-the-by-henry-j-finn-0011-0003.txt
"Grammatical Boy, The",Bill Nye,United States,,bookshelf/processed/grammatical-boy-the-by-bill-nye-0011-0004.txt
Simple English,Ray Clarke Rose,United States,,bookshelf/processed/simple-english-by-ray-clarke-rose-0011-0005.txt
Partingtonian Patchwork,B.P. Shillaber,United States,,bookshelf/processed/partingtonian-patchwork-by-b-p-shillaber-0011-0006.txt
"Menagerie, The",William Vaughn Moody,United States,,bookshelf/processed/menagerie-the-by-william-vaughn-moody-0011-0007.txt
Down Around the River,James Whitcomb Riley,United States,,bookshelf/processed/down-around-the-river-by-james-whitcomb-riley-0011-0008.txt
"Medieval Discoverer, A",Bill Nye,United States,,bookshelf/processed/medieval-discoverer-a-by-bill-nye-0011-0009.txt
Wanted—A Cook,Alan Dale,United States,,bookshelf/processed/wanted-a-cook-by-alan-dale-0011-0010.txt
Similar Cases,Charlotte Perkins Gilman,United States,,bookshelf/processed/similar-cases-by-charlotte-perkins-gilman-0011-0011.txt
"Old Maid's House, The: In Plan",Elizabeth Stuart Phelps,United States,,bookshelf/processed/old-maid-s-house-the-in-plan-by-elizabeth-stuart-phelps-0011-0012.txt
Distichs,John Hay,United States,,bookshelf/processed/distichs-by-john-hay-0011-0013.txt
"Quarrel, The",S.E. Kiser,United States,,bookshelf/processed/quarrel-the-by-s-e-kiser-0011-0014.txt
"Letter from Mr. Biggs, A",E.W. Howe,United States,,bookshelf/processed/letter-from-mr-biggs-a-by-e-w-howe-0011-0015.txt
Mrs. Johnson,William Dean Howells,United States,,bookshelf/processed/mrs-johnson-by-william-dean-howells-0011-0016.txt
Pass,Ironquill,United States,,bookshelf/processed/pass-by-ironquill-0011-0017.txt
Teaching by Example,John G. Saxe,United States,,bookshelf/processed/teaching-by-example-by-john-g-saxe-0011-0018.txt
When Albani Sang,William Henry Drummond,United States,,bookshelf/processed/when-albani-sang-by-william-henry-drummond-0011-0019.txt
Colonel Sterett's Panther Hunt,Alfred Henry Lewis,United States,,bookshelf/processed/colonel-sterett-s-panther-hunt-by-alfred-henry-lewis-0011-0020.txt
Wouter Van Twiller,Washington Irving,United States,,bookshelf/processed/wouter-van-twiller-by-washington-irving-0011-0021.txt
"Experiences of the A.C., The",Bayard Taylor,United States,,bookshelf/processed/experiences-of-the-a-c-the-by-bayard-taylor-0011-0022.txt
What Mr. Robinson Thinks,James Russell Lowell,United States,,bookshelf/processed/what-mr-robinson-thinks-by-james-russell-lowell-0011-0023.txt
"Day We Do Not Celebrate, The",Robert J. Burdette,United States,,bookshelf/processed/day-we-do-not-celebrate-the-by-robert-j-burdette-0011-0024.txt
"Yankee Dude'll Do, The",S.E. Kiser,United States,,bookshelf/processed/yankee-dude-ll-do-the-by-s-e-kiser-0011-0025.txt
Spelling Down the Master,Edward Eggleston,United States,,bookshelf/processed/spelling-down-the-master-by-edward-eggleston-0011-0026.txt
Myopia,Wallace Rice,United States,,bookshelf/processed/myopia-by-wallace-rice-0011-0027.txt
Anatole Dubois at de Horse Show,Wallace Bruce Amsbary,United States,,bookshelf/processed/anatole-dubois-at-de-horse-show-by-wallace-bruce-amsbary-0011-0028.txt
"Champion Checker-Player of Ameriky, The",James Whitcomb Riley,United States,,bookshelf/processed/champion-checker-player-of-ameriky-the-by-james-whitcomb-riley-0011-0029.txt
Darby and Joan,St. John Honeywood,United States,,bookshelf/processed/darby-and-joan-by-st-john-honeywood-0011-0030.txt
When the Frost is on the Punkin,James Whitcomb Riley,United States,,bookshelf/processed/when-the-frost-is-on-the-punkin-by-james-whitcomb-riley-0011-0031.txt
Laffing,Josh Billings,United States,,bookshelf/processed/laffing-by-josh-billings-0011-0032.txt
Grizzly-Gru,Ironquill,United States,,bookshelf/processed/grizzly-gru-by-ironquill-0011-0033.txt
John Henry in a Street Car,Hugh McHugh,United States,,bookshelf/processed/john-henry-in-a-street-car-by-hugh-mchugh-0011-0034.txt
"Muskeeter, The",Josh Billings,United States,,bookshelf/processed/muskeeter-the-by-josh-billings-0011-0035.txt
"Turnings of a Bookworm, The",Carolyn Wells,United States,,bookshelf/processed/turnings-of-a-bookworm-the-by-carolyn-wells-0011-0036.txt
"Feast of the Monkeys, The",John Philip Sousa,United States,,bookshelf/processed/feast-of-the-monkeys-the-by-john-philip-sousa-0011-0037.txt
"Billville Spirit Meeting, The",Frank L. Stanton,United States,,bookshelf/processed/billville-spirit-meeting-the-by-frank-l-stanton-0011-0038.txt
"Cry from the Consumer, A",Wilbur D. Nesbit,United States,,bookshelf/processed/cry-from-the-consumer-a-by-wilbur-d-nesbit-0011-0039.txt
"Disappointment, A",John Boyle O'Reilly,United States,,bookshelf/processed/disappointment-a-by-john-boyle-o-reilly-0011-0040.txt
"British Matron, The",Nathaniel Hawthorne,United States,,bookshelf/processed/british-matron-the-by-nathaniel-hawthorne-0011-0041.txt
"Tragedy of It, The",Alden Charles Noble,United States,,bookshelf/processed/tragedy-of-it-the-by-alden-charles-noble-0011-0042.txt
Stage Whispers,Carolyn Wells,United States,,bookshelf/processed/stage-whispers-by-carolyn-wells-0011-0043.txt
"Pettibone Lineage, The",James T. Fields,United States,,bookshelf/processed/pettibone-lineage-the-by-james-t-fields-0011-0044.txt
Why Moles Have Hands,Anne Virginia Culbertsonn,United States,,bookshelf/processed/why-moles-have-hands-by-anne-virginia-culbertsonn-0011-0045.txt
"Psalm of Life, A",Phœbe Cary,United States,,bookshelf/processed/psalm-of-life-a-by-phoebe-cary-0011-0046.txt
"Odyssey of K's, An",Wilbur D. Nesbit,United States,,bookshelf/processed/odyssey-of-k-s-an-by-wilbur-d-nesbit-0011-0047.txt
"Deacon's Trout, The",Henry Ward Beecher,United States,,bookshelf/processed/deacon-s-trout-the-by-henry-ward-beecher-0011-0048.txt
Enough,Tom Masson,United States,,bookshelf/processed/enough-by-tom-masson-0011-0049.txt
"Fighting Race, The",Joseph I.C. Clarke,United States,,bookshelf/processed/fighting-race-the-by-joseph-i-c-clarke-0011-0050.txt
"Organ, The",Henry Ward Beecher,United States,,bookshelf/processed/organ-the-by-henry-ward-beecher-0011-0051.txt
My Grandmother's Turkey-Tail Fan,Samuel Minturn Peck,United States,,bookshelf/processed/my-grandmother-s-turkey-tail-fan-by-samuel-minturn-peck-0011-0052.txt
Lazarus,Leonid Nikolayevich Andreyev,Other,,bookshelf/processed/lazarus-by-leonid-nikolayevich-andreyev-0012-0000.txt
The Middle Toe Of The Right Foot,Ambrose Bierce,Other,,bookshelf/processed/the-middle-toe-of-the-right-foot-by-ambrose-bierce-0012-0001.txt
The Willows,Algernon Blackwood,Other,,bookshelf/processed/the-willows-by-algernon-blackwood-0012-0002.txt
The Messenger,Robert W. (Robert William) Chambers,Other,,bookshelf/processed/the-messenger-by-robert-w-robert-william-chambers-0012-0003.txt
At The Gate,Myla Jo Closser,Other,,bookshelf/processed/at-the-gate-by-myla-jo-closser-0012-0004.txt
The Shell Of Sense,Olivia Howard Dunbar,Other,,bookshelf/processed/the-shell-of-sense-by-olivia-howard-dunbar-0012-0005.txt
The Mass Of Shadows,Anatole France,Other,,bookshelf/processed/the-mass-of-shadows-by-anatole-france-0012-0006.txt
The Shadows On The Wall,Mary Eleanor Wilkins Freeman,Other,,bookshelf/processed/the-shadows-on-the-wall-by-mary-eleanor-wilkins-freeman-0012-0007.txt
The Beast With Five Fingers,F. W. (Frederick William) Harvey,Other,,bookshelf/processed/the-beast-with-five-fingers-by-f-w-frederick-william-harvey-0012-0008.txt
The Bowmen,Arthur Machen,Other,,bookshelf/processed/the-bowmen-by-arthur-machen-0012-0009.txt
What Was It?,Edward J. (Edward Joseph Harrington) O'Brien,Other,,bookshelf/processed/what-was-it-by-edward-j-edward-joseph-harrington-o-brien-0012-0010.txt
Ligeia,Edgar Allan Poe,Other,,bookshelf/processed/ligeia-by-edgar-allan-poe-0012-0011.txt
